0,1,2,3,4
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203004, 'businessPointName': '招商-家居建材', 'id': 203004, 'leafNode': False}","{'businessPointId': 203004012, 'businessPointName': '门窗加盟', 'id': 203004012, 'leafNode': False}","{'businessPointId': 203004012002, 'businessPointName': '门锁加盟', 'id': 203004012002, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203004, 'businessPointName': '招商-家居建材', 'id': 203004, 'leafNode': False}","{'businessPointId': 203004014, 'businessPointName': '五金加盟', 'id': 203004014, 'leafNode': False}","{'businessPointId': 203004014001, 'businessPointName': '水暖管材', 'id': 203004014001, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203004, 'businessPointName': '招商-家居建材', 'id': 203004, 'leafNode': False}","{'businessPointId': 203004017, 'businessPointName': '墙饰加盟', 'id': 203004017, 'leafNode': False}","{'businessPointId': 203004017001, 'businessPointName': '壁纸加盟', 'id': 203004017001, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203004, 'businessPointName': '招商-家居建材', 'id': 203004, 'leafNode': False}","{'businessPointId': 203004017, 'businessPointName': '墙饰加盟', 'id': 203004017, 'leafNode': False}","{'businessPointId': 203004017002, 'businessPointName': '背景墙加盟', 'id': 203004017002, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203004, 'businessPointName': '招商-家居建材', 'id': 203004, 'leafNode': False}","{'businessPointId': 203004018, 'businessPointName': '家居加盟', 'id': 203004018, 'leafNode': False}","{'businessPointId': 203004018001, 'businessPointName': '家具加盟', 'id': 203004018001, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203004, 'businessPointName': '招商-家居建材', 'id': 203004, 'leafNode': False}","{'businessPointId': 203004018, 'businessPointName': '家居加盟', 'id': 203004018, 'leafNode': False}","{'businessPointId': 203004018002, 'businessPointName': '家居饰品加盟', 'id': 203004018002, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203004, 'businessPointName': '招商-家居建材', 'id': 203004, 'leafNode': False}","{'businessPointId': 203004018, 'businessPointName': '家居加盟', 'id': 203004018, 'leafNode': False}","{'businessPointId': 203004018003, 'businessPointName': '床上用品加盟', 'id': 203004018003, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203004, 'businessPointName': '招商-家居建材', 'id': 203004, 'leafNode': False}","{'businessPointId': 203004018, 'businessPointName': '家居加盟', 'id': 203004018, 'leafNode': False}","{'businessPointId': 203004018004, 'businessPointName': '智能家居加盟', 'id': 203004018004, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203004, 'businessPointName': '招商-家居建材', 'id': 203004, 'leafNode': False}","{'businessPointId': 203004019, 'businessPointName': '集成材料加盟', 'id': 203004019, 'leafNode': False}","{'businessPointId': 203004019001, 'businessPointName': '集成吊顶加盟', 'id': 203004019001, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203004, 'businessPointName': '招商-家居建材', 'id': 203004, 'leafNode': False}","{'businessPointId': 203004019, 'businessPointName': '集成材料加盟', 'id': 203004019, 'leafNode': False}","{'businessPointId': 203004019002, 'businessPointName': '集成墙加盟', 'id': 203004019002, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203005, 'businessPointName': '招商-服装鞋帽', 'id': 203005, 'leafNode': False}","{'businessPointId': 203005001, 'businessPointName': '服装加盟', 'id': 203005001, 'leafNode': False}","{'businessPointId': 203005001001, 'businessPointName': '定制服装加盟', 'id': 203005001001, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203005, 'businessPointName': '招商-服装鞋帽', 'id': 203005, 'leafNode': False}","{'businessPointId': 203005001, 'businessPointName': '服装加盟', 'id': 203005001, 'leafNode': False}","{'businessPointId': 203005001003, 'businessPointName': '体育服装加盟', 'id': 203005001003, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203005, 'businessPointName': '招商-服装鞋帽', 'id': 203005, 'leafNode': False}","{'businessPointId': 203005001, 'businessPointName': '服装加盟', 'id': 203005001, 'leafNode': False}","{'businessPointId': 203005001004, 'businessPointName': '内衣加盟', 'id': 203005001004, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203005, 'businessPointName': '招商-服装鞋帽', 'id': 203005, 'leafNode': False}","{'businessPointId': 203005001, 'businessPointName': '服装加盟', 'id': 203005001, 'leafNode': False}","{'businessPointId': 203005001005, 'businessPointName': '女装加盟', 'id': 203005001005, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203005, 'businessPointName': '招商-服装鞋帽', 'id': 203005, 'leafNode': False}","{'businessPointId': 203005001, 'businessPointName': '服装加盟', 'id': 203005001, 'leafNode': False}","{'businessPointId': 203005001006, 'businessPointName': '泳装加盟', 'id': 203005001006, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203005, 'businessPointName': '招商-服装鞋帽', 'id': 203005, 'leafNode': False}","{'businessPointId': 203005001, 'businessPointName': '服装加盟', 'id': 203005001, 'leafNode': False}","{'businessPointId': 203005001007, 'businessPointName': '男装加盟', 'id': 203005001007, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203005, 'businessPointName': '招商-服装鞋帽', 'id': 203005, 'leafNode': False}","{'businessPointId': 203005001, 'businessPointName': '服装加盟', 'id': 203005001, 'leafNode': False}","{'businessPointId': 203005001009, 'businessPointName': '运动服装加盟', 'id': 203005001009, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203005, 'businessPointName': '招商-服装鞋帽', 'id': 203005, 'leafNode': False}","{'businessPointId': 203005003, 'businessPointName': '内衣加盟', 'id': 203005003, 'leafNode': False}","{'businessPointId': 203005003001, 'businessPointName': '袜子加盟', 'id': 203005003001, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203005, 'businessPointName': '招商-服装鞋帽', 'id': 203005, 'leafNode': False}","{'businessPointId': 203005003, 'businessPointName': '内衣加盟', 'id': 203005003, 'leafNode': False}","{'businessPointId': 203005003002, 'businessPointName': '男性内衣加盟', 'id': 203005003002, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203005, 'businessPointName': '招商-服装鞋帽', 'id': 203005, 'leafNode': False}","{'businessPointId': 203005003, 'businessPointName': '内衣加盟', 'id': 203005003, 'leafNode': False}","{'businessPointId': 203005003003, 'businessPointName': '女性内衣加盟', 'id': 203005003003, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203005, 'businessPointName': '招商-服装鞋帽', 'id': 203005, 'leafNode': False}","{'businessPointId': 203005009, 'businessPointName': '鞋加盟', 'id': 203005009, 'leafNode': False}","{'businessPointId': 203005009002, 'businessPointName': '男鞋加盟', 'id': 203005009002, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203005, 'businessPointName': '招商-服装鞋帽', 'id': 203005, 'leafNode': False}","{'businessPointId': 203005009, 'businessPointName': '鞋加盟', 'id': 203005009, 'leafNode': False}","{'businessPointId': 203005009003, 'businessPointName': '女鞋加盟', 'id': 203005009003, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203005, 'businessPointName': '招商-服装鞋帽', 'id': 203005, 'leafNode': False}","{'businessPointId': 203005009, 'businessPointName': '鞋加盟', 'id': 203005009, 'leafNode': False}","{'businessPointId': 203005009004, 'businessPointName': '童鞋加盟', 'id': 203005009004, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203006, 'businessPointName': '招商-礼品饰品', 'id': 203006, 'leafNode': False}","{'businessPointId': 203006003, 'businessPointName': '珠宝加盟', 'id': 203006003, 'leafNode': False}","{'businessPointId': 203006003001, 'businessPointName': '珠宝加盟', 'id': 203006003001, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203006, 'businessPointName': '招商-礼品饰品', 'id': 203006, 'leafNode': False}","{'businessPointId': 203006003, 'businessPointName': '珠宝加盟', 'id': 203006003, 'leafNode': False}","{'businessPointId': 203006003002, 'businessPointName': '首饰加盟', 'id': 203006003002, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203006, 'businessPointName': '招商-礼品饰品', 'id': 203006, 'leafNode': False}","{'businessPointId': 203006005, 'businessPointName': '饰品店加盟', 'id': 203006005, 'leafNode': False}","{'businessPointId': 203006005001, 'businessPointName': '10元店/2元店加盟', 'id': 203006005001, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203007, 'businessPointName': '招商-美容化妆', 'id': 203007, 'leafNode': False}","{'businessPointId': 203007001, 'businessPointName': '化妆品加盟', 'id': 203007001, 'leafNode': False}","{'businessPointId': 203007001001, 'businessPointName': '美妆彩妆加盟', 'id': 203007001001, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203007, 'businessPointName': '招商-美容化妆', 'id': 203007, 'leafNode': False}","{'businessPointId': 203007001, 'businessPointName': '化妆品加盟', 'id': 203007001, 'leafNode': False}","{'businessPointId': 203007001002, 'businessPointName': '保养护肤加盟', 'id': 203007001002, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203007, 'businessPointName': '招商-美容化妆', 'id': 203007, 'leafNode': False}","{'businessPointId': 203007001, 'businessPointName': '化妆品加盟', 'id': 203007001, 'leafNode': False}","{'businessPointId': 203007001003, 'businessPointName': '其他化妆品加盟', 'id': 203007001003, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203007, 'businessPointName': '招商-美容化妆', 'id': 203007, 'leafNode': False}","{'businessPointId': 203007001, 'businessPointName': '化妆品加盟', 'id': 203007001, 'leafNode': False}","{'businessPointId': 203007001004, 'businessPointName': '祛痘祛斑加盟', 'id': 203007001004, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203007, 'businessPointName': '招商-美容化妆', 'id': 203007, 'leafNode': False}","{'businessPointId': 203007001, 'businessPointName': '化妆品加盟', 'id': 203007001, 'leafNode': False}","{'businessPointId': 203007001005, 'businessPointName': '香水香薰加盟', 'id': 203007001005, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203007, 'businessPointName': '招商-美容化妆', 'id': 203007, 'leafNode': False}","{'businessPointId': 203007004, 'businessPointName': '美发加盟', 'id': 203007004, 'leafNode': False}","{'businessPointId': 203007004001, 'businessPointName': '养发馆加盟', 'id': 203007004001, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203007, 'businessPointName': '招商-美容化妆', 'id': 203007, 'leafNode': False}","{'businessPointId': 203007004, 'businessPointName': '美发加盟', 'id': 203007004, 'leafNode': False}","{'businessPointId': 203007004002, 'businessPointName': '美发店加盟', 'id': 203007004002, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203007, 'businessPointName': '招商-美容化妆', 'id': 203007, 'leafNode': False}","{'businessPointId': 203007004, 'businessPointName': '美发加盟', 'id': 203007004, 'leafNode': False}","{'businessPointId': 203007004003, 'businessPointName': '美发用品加盟', 'id': 203007004003, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203007, 'businessPointName': '招商-美容化妆', 'id': 203007, 'leafNode': False}","{'businessPointId': 203007004, 'businessPointName': '美发加盟', 'id': 203007004, 'leafNode': False}","{'businessPointId': 203007004004, 'businessPointName': '植发店加盟', 'id': 203007004004, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203007, 'businessPointName': '招商-美容化妆', 'id': 203007, 'leafNode': False}","{'businessPointId': 203007005, 'businessPointName': '美妆美甲加盟', 'id': 203007005, 'leafNode': False}","{'businessPointId': 203007005001, 'businessPointName': '美妆加盟', 'id': 203007005001, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203007, 'businessPointName': '招商-美容化妆', 'id': 203007, 'leafNode': False}","{'businessPointId': 203007005, 'businessPointName': '美妆美甲加盟', 'id': 203007005, 'leafNode': False}","{'businessPointId': 203007005002, 'businessPointName': '美甲加盟', 'id': 203007005002, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203007, 'businessPointName': '招商-美容化妆', 'id': 203007, 'leafNode': False}","{'businessPointId': 203007006, 'businessPointName': '美容美体加盟', 'id': 203007006, 'leafNode': False}","{'businessPointId': 203007006001, 'businessPointName': '皮肤管理加盟', 'id': 203007006001, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203007, 'businessPointName': '招商-美容化妆', 'id': 203007, 'leafNode': False}","{'businessPointId': 203007007, 'businessPointName': '产后护理加盟', 'id': 203007007, 'leafNode': False}","{'businessPointId': 203007007001, 'businessPointName': '产后护理加盟', 'id': 203007007001, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203008, 'businessPointName': '招商-休闲娱乐', 'id': 203008, 'leafNode': False}","{'businessPointId': 203008001, 'businessPointName': '儿童乐园加盟', 'id': 203008001, 'leafNode': False}","{'businessPointId': 203008001001, 'businessPointName': '儿童乐园加盟', 'id': 203008001001, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203008, 'businessPointName': '招商-休闲娱乐', 'id': 203008, 'leafNode': False}","{'businessPointId': 203008001, 'businessPointName': '儿童乐园加盟', 'id': 203008001, 'leafNode': False}","{'businessPointId': 203008001002, 'businessPointName': '游乐场加盟', 'id': 203008001002, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203008, 'businessPointName': '招商-休闲娱乐', 'id': 203008, 'leafNode': False}","{'businessPointId': 203008002, 'businessPointName': '健身加盟', 'id': 203008002, 'leafNode': False}","{'businessPointId': 203008002001, 'businessPointName': '瑜伽店加盟', 'id': 203008002001, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203008, 'businessPointName': '招商-休闲娱乐', 'id': 203008, 'leafNode': False}","{'businessPointId': 203008002, 'businessPointName': '健身加盟', 'id': 203008002, 'leafNode': False}","{'businessPointId': 203008002002, 'businessPointName': '健身房加盟', 'id': 203008002002, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203008, 'businessPointName': '招商-休闲娱乐', 'id': 203008, 'leafNode': False}","{'businessPointId': 203008002, 'businessPointName': '健身加盟', 'id': 203008002, 'leafNode': False}","{'businessPointId': 203008002003, 'businessPointName': '体育场馆', 'id': 203008002003, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203008, 'businessPointName': '招商-休闲娱乐', 'id': 203008, 'leafNode': False}","{'businessPointId': 203008002, 'businessPointName': '健身加盟', 'id': 203008002, 'leafNode': False}","{'businessPointId': 203008002004, 'businessPointName': '健身器材加盟', 'id': 203008002004, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203008, 'businessPointName': '招商-休闲娱乐', 'id': 203008, 'leafNode': False}","{'businessPointId': 203008002, 'businessPointName': '健身加盟', 'id': 203008002, 'leafNode': False}","{'businessPointId': 203008002005, 'businessPointName': '军旅户外用品加盟', 'id': 203008002005, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203008, 'businessPointName': '招商-休闲娱乐', 'id': 203008, 'leafNode': False}","{'businessPointId': 203008003, 'businessPointName': '娱乐场所加盟', 'id': 203008003, 'leafNode': False}","{'businessPointId': 203008003001, 'businessPointName': 'ktv加盟', 'id': 203008003001, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203008, 'businessPointName': '招商-休闲娱乐', 'id': 203008, 'leafNode': False}","{'businessPointId': 203008003, 'businessPointName': '娱乐场所加盟', 'id': 203008003, 'leafNode': False}","{'businessPointId': 203008003002, 'businessPointName': '剧本杀加盟', 'id': 203008003002, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203008, 'businessPointName': '招商-休闲娱乐', 'id': 203008, 'leafNode': False}","{'businessPointId': 203008003, 'businessPointName': '娱乐场所加盟', 'id': 203008003, 'leafNode': False}","{'businessPointId': 203008003003, 'businessPointName': '桌游加盟', 'id': 203008003003, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203008, 'businessPointName': '招商-休闲娱乐', 'id': 203008, 'leafNode': False}","{'businessPointId': 203008003, 'businessPointName': '娱乐场所加盟', 'id': 203008003, 'leafNode': False}","{'businessPointId': 203008003004, 'businessPointName': '电玩城加盟', 'id': 203008003004, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203008, 'businessPointName': '招商-休闲娱乐', 'id': 203008, 'leafNode': False}","{'businessPointId': 203008003, 'businessPointName': '娱乐场所加盟', 'id': 203008003, 'leafNode': False}","{'businessPointId': 203008003005, 'businessPointName': '网咖/网吧加盟', 'id': 203008003005, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203008, 'businessPointName': '招商-休闲娱乐', 'id': 203008, 'leafNode': False}","{'businessPointId': 203008003, 'businessPointName': '娱乐场所加盟', 'id': 203008003, 'leafNode': False}","{'businessPointId': 203008003006, 'businessPointName': '茶馆加盟', 'id': 203008003006, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203008, 'businessPointName': '招商-休闲娱乐', 'id': 203008, 'leafNode': False}","{'businessPointId': 203008003, 'businessPointName': '娱乐场所加盟', 'id': 203008003, 'leafNode': False}","{'businessPointId': 203008003007, 'businessPointName': '酒吧加盟', 'id': 203008003007, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203008, 'businessPointName': '招商-休闲娱乐', 'id': 203008, 'leafNode': False}","{'businessPointId': 203008004, 'businessPointName': '影院加盟', 'id': 203008004, 'leafNode': False}","{'businessPointId': 203008004001, 'businessPointName': 'VR全景体验店加盟', 'id': 203008004001, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203008, 'businessPointName': '招商-休闲娱乐', 'id': 203008, 'leafNode': False}","{'businessPointId': 203008004, 'businessPointName': '影院加盟', 'id': 203008004, 'leafNode': False}","{'businessPointId': 203008004002, 'businessPointName': '微电影设备加盟', 'id': 203008004002, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203008, 'businessPointName': '招商-休闲娱乐', 'id': 203008, 'leafNode': False}","{'businessPointId': 203008004, 'businessPointName': '影院加盟', 'id': 203008004, 'leafNode': False}","{'businessPointId': 203008004003, 'businessPointName': '电影院加盟', 'id': 203008004003, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203008, 'businessPointName': '招商-休闲娱乐', 'id': 203008, 'leafNode': False}","{'businessPointId': 203008005, 'businessPointName': '养生馆加盟', 'id': 203008005, 'leafNode': False}","{'businessPointId': 203008005001, 'businessPointName': '艾灸加盟', 'id': 203008005001, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203008, 'businessPointName': '招商-休闲娱乐', 'id': 203008, 'leafNode': False}","{'businessPointId': 203008005, 'businessPointName': '养生馆加盟', 'id': 203008005, 'leafNode': False}","{'businessPointId': 203008005002, 'businessPointName': '汗蒸房加盟', 'id': 203008005002, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203008, 'businessPointName': '招商-休闲娱乐', 'id': 203008, 'leafNode': False}","{'businessPointId': 203008005, 'businessPointName': '养生馆加盟', 'id': 203008005, 'leafNode': False}","{'businessPointId': 203008005003, 'businessPointName': '足浴加盟', 'id': 203008005003, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203008, 'businessPointName': '招商-休闲娱乐', 'id': 203008, 'leafNode': False}","{'businessPointId': 203008005, 'businessPointName': '养生馆加盟', 'id': 203008005, 'leafNode': False}","{'businessPointId': 203008005004, 'businessPointName': '中医馆加盟', 'id': 203008005004, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203008, 'businessPointName': '招商-休闲娱乐', 'id': 203008, 'leafNode': False}","{'businessPointId': 203008005, 'businessPointName': '养生馆加盟', 'id': 203008005, 'leafNode': False}","{'businessPointId': 203008005005, 'businessPointName': '养生馆加盟', 'id': 203008005005, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203008, 'businessPointName': '招商-休闲娱乐', 'id': 203008, 'leafNode': False}","{'businessPointId': 203008005, 'businessPointName': '养生馆加盟', 'id': 203008005, 'leafNode': False}","{'businessPointId': 203008005006, 'businessPointName': '头疗加盟', 'id': 203008005006, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203008, 'businessPointName': '招商-休闲娱乐', 'id': 203008, 'leafNode': False}","{'businessPointId': 203008005, 'businessPointName': '养生馆加盟', 'id': 203008005, 'leafNode': False}","{'businessPointId': 203008005007, 'businessPointName': '采耳加盟', 'id': 203008005007, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203008, 'businessPointName': '招商-休闲娱乐', 'id': 203008, 'leafNode': False}","{'businessPointId': 203008005, 'businessPointName': '养生馆加盟', 'id': 203008005, 'leafNode': False}","{'businessPointId': 203008005008, 'businessPointName': '鼻炎馆加盟', 'id': 203008005008, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203008, 'businessPointName': '招商-休闲娱乐', 'id': 203008, 'leafNode': False}","{'businessPointId': 203008006, 'businessPointName': '玩具加盟', 'id': 203008006, 'leafNode': False}","{'businessPointId': 203008006001, 'businessPointName': '玩具店加盟', 'id': 203008006001, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203008, 'businessPointName': '招商-休闲娱乐', 'id': 203008, 'leafNode': False}","{'businessPointId': 203008007, 'businessPointName': '渔具加盟', 'id': 203008007, 'leafNode': False}","{'businessPointId': 203008007001, 'businessPointName': '渔具店加盟', 'id': 203008007001, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203009, 'businessPointName': '招商-生活用品', 'id': 203009, 'leafNode': False}","{'businessPointId': 203009003, 'businessPointName': '3c数码加盟', 'id': 203009003, 'leafNode': False}","{'businessPointId': 203009003001, 'businessPointName': '学习机代理加盟', 'id': 203009003001, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203009, 'businessPointName': '招商-生活用品', 'id': 203009, 'leafNode': False}","{'businessPointId': 203009003, 'businessPointName': '3c数码加盟', 'id': 203009003, 'leafNode': False}","{'businessPointId': 203009003002, 'businessPointName': '手机店加盟', 'id': 203009003002, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203009, 'businessPointName': '招商-生活用品', 'id': 203009, 'leafNode': False}","{'businessPointId': 203009003, 'businessPointName': '3c数码加盟', 'id': 203009003, 'leafNode': False}","{'businessPointId': 203009003003, 'businessPointName': '无人机加盟', 'id': 203009003003, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203009, 'businessPointName': '招商-生活用品', 'id': 203009, 'leafNode': False}","{'businessPointId': 203009003, 'businessPointName': '3c数码加盟', 'id': 203009003, 'leafNode': False}","{'businessPointId': 203009003004, 'businessPointName': '电脑店加盟', 'id': 203009003004, 'leafNode': True}",
"{'businessPointId': 2030, 'businessPointName': '招商加盟', 'id': 2030, 'leafNode': False}","{'businessPointId': 203011, 'businessPointName': '招商-其他', 'id': 203011, 'leafNode': False}","{'businessPointId': 203011001, 'businessPointName': '机械设备加盟', 'id': 203011001, 'leafNode': False}","{'businessPointId': 203011001001, 'businessPointName': '食品加工机械加盟', 'id': 203011001001, 'leafNode': True}",
